,text,words,label
989,use devic work leisur increas chanc reduc product work workfromhom hybridwork bestpractic,"['use', 'devic', 'work', 'leisur', 'increas', 'chanc', 'reduc', 'product', 'work', 'workfromhom', 'hybridwork', 'bestpractic']",0
990,gear discov hpe approach edg cloud join hpetechtalk discuss evolv incept projectaurora deploy lighthous listen cloud,"['gear', 'discov', 'hpe', 'approach', 'edg', 'cloud', 'join', 'hpetechtalk', 'discuss', 'evolv', 'incept', 'projectaurora', 'deploy', 'lighthous', 'listen', 'cloud']",0
991,awar month phase deliveri appotifi appotifylif cyberawar killchain webapp mobileapp mobilegam,"['awar', 'month', 'phase', 'deliveri', 'appotifi', 'appotifylif', 'cyberawar', 'killchain', 'webapp', 'mobileapp', 'mobilegam']",0
992,priorit solut provid smart cost effect way reduc mitig prevent key appsec infosec devsecop,"['priorit', 'solut', 'provid', 'smart', 'cost', 'effect', 'way', 'reduc', 'mitig', 'prevent', 'key', 'appsec', 'infosec', 'devsecop']",0
993,world slowli recov global health crisi increasingli complex devop methodolog expand incorpor solut new challeng sre devop devteam devopsindustri,"['world', 'slowli', 'recov', 'global', 'health', 'crisi', 'increasingli', 'complex', 'devop', 'methodolog', 'expand', 'incorpor', 'solut', 'new', 'challeng', 'sre', 'devop', 'devteam', 'devopsindustri']",0
994,nobelium target resel technolog servic infosec infosecur threatintel hack cybernew threathunt cloudsecur cloudcomput malwar ransomwar devop dfir,"['nobelium', 'target', 'resel', 'technolog', 'servic', 'infosec', 'infosecur', 'threatintel', 'hack', 'cybernew', 'threathunt', 'cloudsecur', 'cloudcomput', 'malwar', 'ransomwar', 'devop', 'dfir']",5
995,world slowli recov global health crisi increasingli complex devop methodolog expand incorpor solut new challeng sre devop devteam devopsindustri,"['world', 'slowli', 'recov', 'global', 'health', 'crisi', 'increasingli', 'complex', 'devop', 'methodolog', 'expand', 'incorpor', 'solut', 'new', 'challeng', 'sre', 'devop', 'devteam', 'devopsindustri']",0
996,univers target seri here protect gt educ higher edtech ransomwar,"['univers', 'target', 'seri', 'here', 'protect', 'gt', 'educ', 'higher', 'edtech', 'ransomwar']",6
997,leverag stpi advanc vapt servic detail view cyberthreat encount applic amp protect system data stpiindia explor,"['leverag', 'stpi', 'advanc', 'vapt', 'servic', 'detail', 'view', 'cyberthreat', 'encount', 'applic', 'amp', 'protect', 'system', 'data', 'stpiindia', 'explor']",0
998,graphql let develop build effici respons amp lightweight app today salt unveil industri first capabl protect grow user commun api read graphql apisecur opensourc,"['graphql', 'let', 'develop', 'build', 'effici', 'respons', 'amp', 'lightweight', 'app', 'today', 'salt', 'unveil', 'industri', 'first', 'capabl', 'protect', 'grow', 'user', 'commun', 'api', 'read', 'graphql', 'apisecur', 'opensourc']",0
999,suspect russian hacker target suppli chain recent barrag,"['suspect', 'russian', 'hacker', 'target', 'suppli', 'chain', 'recent', 'barrag']",0
1000,univers target seri here protect gt educ higher edtech ransomwar,"['univers', 'target', 'seri', 'here', 'protect', 'gt', 'educ', 'higher', 'edtech', 'ransomwar']",6
1001,univers target seri here protect gt educ higher edtech ransomwar,"['univers', 'target', 'seri', 'here', 'protect', 'gt', 'educ', 'higher', 'edtech', 'ransomwar']",6
1002,univers target seri here protect gt educ higher edtech ransomwar,"['univers', 'target', 'seri', 'here', 'protect', 'gt', 'educ', 'higher', 'edtech', 'ransomwar']",6
1003,financi world move challeng threat landscap evolv scheme malwar ransomwar listen podcast new risk environ financi institut learn,"['financi', 'world', 'move', 'challeng', 'threat', 'landscap', 'evolv', 'scheme', 'malwar', 'ransomwar', 'listen', 'podcast', 'new', 'risk', 'environ', 'financi', 'institut', 'learn']",5
1004,light step agricultur develop complet ad train critic softwar vulner client applic paramount ransomwar agribusi fbi cisa digitalag,"['light', 'step', 'agricultur', 'develop', 'complet', 'ad', 'train', 'critic', 'softwar', 'vulner', 'client', 'applic', 'paramount', 'ransomwar', 'agribusi', 'fbi', 'cisa', 'digitalag']",6
1005,suspect russian hacker target suppli chain recent barrag,"['suspect', 'russian', 'hacker', 'target', 'suppli', 'chain', 'recent', 'barrag']",0
1006,hygien vaccin appli csam screensav devic show support amp promot everyday life maintain hygien best protect becybersmart download,"['hygien', 'vaccin', 'appli', 'csam', 'screensav', 'devic', 'show', 'support', 'amp', 'promot', 'everyday', 'life', 'maintain', 'hygien', 'best', 'protect', 'becybersmart', 'download']",0
1007,share latest activ observ russian nation state actor nobelium actor behind target solarwind custom actor tri systemat access technolog suppli chain,"['share', 'latest', 'activ', 'observ', 'russian', 'nation', 'state', 'actor', 'nobelium', 'actor', 'behind', 'target', 'solarwind', 'custom', 'actor', 'tri', 'systemat', 'access', 'technolog', 'suppli', 'chain']",0
1008,tesco websit app back onlin hack attempt tescohack tescodown tesco,"['tesco', 'websit', 'app', 'back', 'onlin', 'hack', 'attempt', 'tescohack', 'tescodown', 'tesco']",0
1009,seen new target differ part technolog suppli chain dug organ protect,"['seen', 'new', 'target', 'differ', 'part', 'technolog', 'suppli', 'chain', 'dug', 'organ', 'protect']",0
1010,latest activ russian nation state actor nobelium actor behind target,"['latest', 'activ', 'russian', 'nation', 'state', 'actor', 'nobelium', 'actor', 'behind', 'target']",0
1011,check new blog privileg essenti compon protect org iam cyberresili,"['check', 'new', 'blog', 'privileg', 'essenti', 'compon', 'protect', 'org', 'iam', 'cyberresili']",0
1012,expert awar major state local govern natur disast matter time statelin,"['expert', 'awar', 'major', 'state', 'local', 'govern', 'natur', 'disast', 'matter', 'time', 'statelin']",0
1013,ai best defens machinelearn technolog cc,"['ai', 'best', 'defens', 'machinelearn', 'technolog', 'cc']",0
1014,ai best defens machinelearn technolog cc,"['ai', 'best', 'defens', 'machinelearn', 'technolog', 'cc']",0
1015,ai best defens machinelearn technolog cc,"['ai', 'best', 'defens', 'machinelearn', 'technolog', 'cc']",0
1016,expert awar major state local govern natur disast matter time statelin,"['expert', 'awar', 'major', 'state', 'local', 'govern', 'natur', 'disast', 'matter', 'time', 'statelin']",0
1017,homeland warn intend kill peopl futur,"['homeland', 'warn', 'intend', 'kill', 'peopl', 'futur']",0
1018,demand profession continu rise davenport bachelor defens program prepar protect organ data breach launch futur today,"['demand', 'profession', 'continu', 'rise', 'davenport', 'bachelor', 'defens', 'program', 'prepar', 'protect', 'organ', 'data', 'breach', 'launch', 'futur', 'today']",0
1019,safeti core valu messer amp demonstr commit digit safeti continu util best practic combat phish scheme amp spam messag safeguard data variou form,"['safeti', 'core', 'valu', 'messer', 'amp', 'demonstr', 'commit', 'digit', 'safeti', 'continu', 'util', 'best', 'practic', 'combat', 'phish', 'scheme', 'amp', 'spam', 'messag', 'safeguard', 'data', 'variou', 'form']",1
1020,new teenag tech stori podcast episod episod speak bianca lewi protect elect report system listen spotifi appl podcast,"['new', 'teenag', 'tech', 'stori', 'podcast', 'episod', 'episod', 'speak', 'bianca', 'lewi', 'protect', 'elect', 'report', 'system', 'listen', 'spotifi', 'appl', 'podcast']",0
1021,homeland warn intend kill peopl futur,"['homeland', 'warn', 'intend', 'kill', 'peopl', 'futur']",0
1022,nyt call svr espionag last year year set polici challeng throughlin stay paraphras spi spi,"['nyt', 'call', 'svr', 'espionag', 'last', 'year', 'year', 'set', 'polici', 'challeng', 'throughlin', 'stay', 'paraphras', 'spi', 'spi']",0
1023,increas preval ransomwar seem focus mind health system hitn report hospit board increas spend combat threat share thought,"['increas', 'preval', 'ransomwar', 'seem', 'focus', 'mind', 'health', 'system', 'hitn', 'report', 'hospit', 'board', 'increas', 'spend', 'combat', 'threat', 'share', 'thought']",6
1024,safe work remot cover check articl best practic stay secur,"['safe', 'work', 'remot', 'cover', 'check', 'articl', 'best', 'practic', 'stay', 'secur']",0
1025,data scraper expos million instagram tiktok user platform pleas awar datascrap cybermalwar malwar hack hack,"['data', 'scraper', 'expos', 'million', 'instagram', 'tiktok', 'user', 'platform', 'pleas', 'awar', 'datascrap', 'cybermalwar', 'malwar', 'hack', 'hack']",5
1026,data scraper expos million instagram tiktok user platform pleas awar datascrap cybermalwar malwar hack hack,"['data', 'scraper', 'expos', 'million', 'instagram', 'tiktok', 'user', 'platform', 'pleas', 'awar', 'datascrap', 'cybermalwar', 'malwar', 'hack', 'hack']",5
1027,data scraper expos million instagram tiktok user platform pleas awar datascrap cybermalwar malwar hack hack,"['data', 'scraper', 'expos', 'million', 'instagram', 'tiktok', 'user', 'platform', 'pleas', 'awar', 'datascrap', 'cybermalwar', 'malwar', 'hack', 'hack']",5
1028,busi reliabl plan rsvp lunch amp learn nov learn prevent busi cost hundr thousand dollar,"['busi', 'reliabl', 'plan', 'rsvp', 'lunch', 'amp', 'learn', 'nov', 'learn', 'prevent', 'busi', 'cost', 'hundr', 'thousand', 'dollar']",0
1029,data scraper expos million instagram tiktok user platform pleas awar datascrap cybermalwar malwar hack hack,"['data', 'scraper', 'expos', 'million', 'instagram', 'tiktok', 'user', 'platform', 'pleas', 'awar', 'datascrap', 'cybermalwar', 'malwar', 'hack', 'hack']",5
1030,share latest activ observ russian nation state actor nobelium actor behind target solarwind custom actor tri systemat access technolog suppli chain,"['share', 'latest', 'activ', 'observ', 'russian', 'nation', 'state', 'actor', 'nobelium', 'actor', 'behind', 'target', 'solarwind', 'custom', 'actor', 'tri', 'systemat', 'access', 'technolog', 'suppli', 'chain']",0
1031,benefit cloud protect custom global scalabl enhanc network perform latenc measur microsecond low cost,"['benefit', 'cloud', 'protect', 'custom', 'global', 'scalabl', 'enhanc', 'network', 'perform', 'latenc', 'measur', 'microsecond', 'low', 'cost']",0
1032,expert awar major state local govern natur disast matter time statelin,"['expert', 'awar', 'major', 'state', 'local', 'govern', 'natur', 'disast', 'matter', 'time', 'statelin']",0
1033,use devic work leisur increas chanc reduc product work workfromhom hybridwork bestpractic,"['use', 'devic', 'work', 'leisur', 'increas', 'chanc', 'reduc', 'product', 'work', 'workfromhom', 'hybridwork', 'bestpractic']",0
1034,expert awar major state local govern natur disast matter time statelin,"['expert', 'awar', 'major', 'state', 'local', 'govern', 'natur', 'disast', 'matter', 'time', 'statelin']",0
1035,sophist adversari call lightbasin identifi behind string target telecom goal collect specif inform mobil commun infrastructur detail,"['sophist', 'adversari', 'call', 'lightbasin', 'identifi', 'behind', 'string', 'target', 'telecom', 'goal', 'collect', 'specif', 'inform', 'mobil', 'commun', 'infrastructur', 'detail']",0
1036,join us wednesday twitterspac dpn global ambassador deep dive futur conflict increas et,"['join', 'us', 'wednesday', 'twitterspac', 'dpn', 'global', 'ambassador', 'deep', 'dive', 'futur', 'conflict', 'increas', 'et']",0
1037,risk ai existenti threat weapon prevent ai use tool respectdata,"['risk', 'ai', 'existenti', 'threat', 'weapon', 'prevent', 'ai', 'use', 'tool', 'respectdata']",0
1038,last year fbi receiv ransomwar complaint total cost damag amount roughli million read latest blog post learn secur organ inform,"['last', 'year', 'fbi', 'receiv', 'ransomwar', 'complaint', 'total', 'cost', 'damag', 'amount', 'roughli', 'million', 'read', 'latest', 'blog', 'post', 'learn', 'secur', 'organ', 'inform']",6
1039,sophist adversari call lightbasin identifi behind string target telecom goal collect specif inform mobil commun infrastructur detail,"['sophist', 'adversari', 'call', 'lightbasin', 'identifi', 'behind', 'string', 'target', 'telecom', 'goal', 'collect', 'specif', 'inform', 'mobil', 'commun', 'infrastructur', 'detail']",0
1040,sophist adversari call lightbasin identifi behind string target telecom goal collect specif inform mobil commun infrastructur detail,"['sophist', 'adversari', 'call', 'lightbasin', 'identifi', 'behind', 'string', 'target', 'telecom', 'goal', 'collect', 'specif', 'inform', 'mobil', 'commun', 'infrastructur', 'detail']",0
1041,sophist adversari call lightbasin identifi behind string target telecom goal collect specif inform mobil commun infrastructur detail,"['sophist', 'adversari', 'call', 'lightbasin', 'identifi', 'behind', 'string', 'target', 'telecom', 'goal', 'collect', 'specif', 'inform', 'mobil', 'commun', 'infrastructur', 'detail']",0
1042,sophist adversari call lightbasin identifi behind string target telecom goal collect specif inform mobil commun infrastructur detail,"['sophist', 'adversari', 'call', 'lightbasin', 'identifi', 'behind', 'string', 'target', 'telecom', 'goal', 'collect', 'specif', 'inform', 'mobil', 'commun', 'infrastructur', 'detail']",0
1043,type hacker phishingattack cyberawar thank,"['type', 'hacker', 'phishingattack', 'cyberawar', 'thank']",1
1044,natur disast leav commun expos report directli natur disast creat domino effect loss electr power water cybercrim newslettertop,"['natur', 'disast', 'leav', 'commun', 'expos', 'report', 'directli', 'natur', 'disast', 'creat', 'domino', 'effect', 'loss', 'electr', 'power', 'water', 'cybercrim', 'newslettertop']",0
1045,nearli uk health organ hit,"['nearli', 'uk', 'health', 'organ', 'hit']",0
1046,nearli uk health organ hit,"['nearli', 'uk', 'health', 'organ', 'hit']",0
1047,critic infrastructur threaten safeti via,"['critic', 'infrastructur', 'threaten', 'safeti', 'via']",0
1048,sinc hotel manag much person inform electron hospit big target tip help secur system becybersmart,"['sinc', 'hotel', 'manag', 'much', 'person', 'inform', 'electron', 'hospit', 'big', 'target', 'tip', 'help', 'secur', 'system', 'becybersmart']",0
1049,leverag stpi advanc vapt servic detail view cyberthreat encount applic amp protect system data stpiindia explor,"['leverag', 'stpi', 'advanc', 'vapt', 'servic', 'detail', 'view', 'cyberthreat', 'encount', 'applic', 'amp', 'protect', 'system', 'data', 'stpiindia', 'explor']",0
1050,moscow preced physic control ukrainian region crimea say japanes defenc minist refer potenti chines taiwan,"['moscow', 'preced', 'physic', 'control', 'ukrainian', 'region', 'crimea', 'say', 'japanes', 'defenc', 'minist', 'refer', 'potenti', 'chines', 'taiwan']",0
1051,come finserv cybercrimin dont care your small bank huge bank system fair game level play field meet autom autom defens system cdwsocial,"['come', 'finserv', 'cybercrimin', 'dont', 'care', 'your', 'small', 'bank', 'huge', 'bank', 'system', 'fair', 'game', 'level', 'play', 'field', 'meet', 'autom', 'autom', 'defens', 'system', 'cdwsocial']",0
1052,focus invest riskmitig help stop larg scale derail busi ciso,"['focus', 'invest', 'riskmitig', 'help', 'stop', 'larg', 'scale', 'derail', 'busi', 'ciso']",0
1053,ransomwar gang complain crook steal ransom gt gt via amp infosec cyberthreat cybercrim cybercrimin tech leader leadership cio cto ciso,"['ransomwar', 'gang', 'complain', 'crook', 'steal', 'ransom', 'gt', 'gt', 'via', 'amp', 'infosec', 'cyberthreat', 'cybercrim', 'cybercrimin', 'tech', 'leader', 'leadership', 'cio', 'cto', 'ciso']",6
